temperature_null_frac,temperature_mean,temperature_std,temperature_min,temperature_max,temperature_slope,temperature_delta,humidity_null_frac,humidity_mean,humidity_std,humidity_min,humidity_max,humidity_slope,humidity_delta,pressure_null_frac,pressure_mean,pressure_std,pressure_min,pressure_max,pressure_slope,pressure_delta,light_null_frac,light_mean,light_std,light_min,light_max,light_slope,light_delta,voltage_null_frac,voltage_mean,voltage_std,voltage_min,voltage_max,voltage_slope,voltage_delta,current_null_frac,current_mean,current_std,current_min,current_max,current_slope,current_delta,voltage_sag_frac,voltage_swell_frac,voltage_dropout_frac,vibration_sum,vibration_max,vibration_active_frac,vibration_burst_max_s,motion_frac,motion_transitions,motion_longest_run_s,abs_humidity_mean,abs_humidity_std,abs_humidity_slope,dewpoint_mean,temp_rh_corr,run_id,atm_id,window_start_ts,window_end_ts,label,stage1,fine_state,purity,ambiguous,severity,run_subtype,time_to_failure_s
0,29.4153,0.0935034,29.25,29.59,0.0628876,0.25,0,54.7125,0.231245,54.24,55.18,-0.156476,-0.81,0,1007.21,0.150308,1006.97,1007.49,0.098795,0.38,0,393.565,1.80841,387.9,397.7,-0.678312,-4.9,0,228.322,1.87024,217.6,230.5,-0.295507,-8.5,0,1.41697,0.00598244,1.4008,1.436,-8.42676e-06,0.004,0,0,0,6349,64,0.473333,133,0.486667,3,135,14.1549,0.0268741,0.00971839,19.3503,-0.947007,RUN_00114,ATM_029,1800673659,1800673958,TAMPER,ABNORMAL,TAMPER,1,False,44.7359,TAMPER,
0,38.5337,0.0323622,38.45,38.6,-0.0171699,-0.04,0,34.1263,0.169133,33.8,34.53,0.110236,0.5,0,1009.45,0.0471925,1009.3,1009.56,0.00528606,-0.06,0,328.225,1.92048,323.2,333,0.875975,2.9,0,228.045,1.15946,225.4,230.8,0.66195,2.4,0,2.00315,0.00841536,1.9808,2.024,8.35743e-05,-0.0248,0,0,0,0,0,0,0,0,0,0,14.6694,0.0573855,0.0344776,19.9481,-0.744771,RUN_00035,ATM_009,1793830019,1793830318,COOLING_FAILURE,ABNORMAL,COOLING_FAILURE,1,False,0.8735,COOLING_DEGRADATION,1819
0,27.6677,0.0346945,27.59,27.79,0.0154694,0.11,0,92.3516,0.14411,91.95,92.63,-0.025514,-0.09,0,1007.9,0.0793809,1007.69,1008.08,-0.0481221,-0.28,0,176.357,1.44332,172.4,180.4,-0.0117068,-0.4,0,228.858,0.841247,226.5,231.2,-0.409401,-1.1,0,1.42148,0.00615479,1.4056,1.44,-1.51682e-05,0.0024,0,0,0,1,1,0.00333333,1,0,0,0,21.8323,0.0387694,0.0152525,26.3133,-0.588736,RUN_00055,ATM_038,1795618634,1795618933,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.624,HIGH_HUMIDITY,
0,28.8558,0.0660132,28.74,29.05,0.0416235,0.2,0,53.5036,0.268088,52.87,53.93,-0.179968,-0.96,0,1007.46,0.0381223,1007.36,1007.55,-0.014379,-0.09,0.00333333,266.6,1.88134,261.8,271.2,0.877363,5.5,0,225.663,0.915281,223.2,228,0.416082,2.7,0,1.42277,0.0295032,1.244,1.5848,0.00105191,-0.0064,0,0,0,1,1,0.00333333,1,0,0,0,13.3818,0.0283123,-0.0128577,18.474,-0.923515,RUN_00183,ATM_042,1806613149,1806613448,SENSOR_FAULT,ABNORMAL,SENSOR_SPIKE,1,False,2.9382,SENSOR_SPIKE,
0,28.605,0.0384578,28.54,28.72,-0.0167038,-0.06,0,54.6135,0.265986,53.97,55,-0.174128,-0.86,0.0433333,1006.6,2.27374e-13,1006.6,1006.6,0,0,0,191.083,5.83543,168,197.4,-2.00938,-25,0,231.98,0.784729,229.8,234.3,0.108839,-1.6,0,1.41887,0.00613459,1.4016,1.4368,-0.000148791,-0.0064,0,0,0,0,0,0,0,0.0666667,1,20,13.4759,0.0850652,-0.057292,18.5697,0.432882,RUN_00163,ATM_015,1804920916,1804921215,SENSOR_FAULT,ABNORMAL,SENSOR_STUCK,1,False,1,SENSOR_STUCK,
0,29.2483,0.0423465,29.14,29.35,-0.00750622,-0.04,0,58.5417,0.236539,57.96,59.02,0.129463,0.7,0,1008.17,0.0607532,1008.05,1008.34,-0.0334677,-0.23,0,398.936,10.8527,384.5,413.7,-2.48926,1.5,0,231.483,0.569122,229.8,233.2,-0.00909077,-0.7,0,1.41564,0.00618094,1.3976,1.432,-0.000180717,-0.0088,0,0,0,30,7,0.04,7,0.536667,4,82,15.0061,0.045699,0.0278719,20.2859,-0.695562,RUN_00005,ATM_036,1791245376,1791245675,NORMAL,HEALTHY,NORMAL,1,False,0,NORMAL,
0,28.2228,0.0746593,28.09,28.41,0.0479071,0.26,0,53.9717,0.338555,53.26,54.5,-0.229893,-1.15,0,1009.98,0.0455522,1009.85,1010.08,0.00807609,-0.09,0,176.486,1.37932,172.1,179.9,0.00135068,-2.9,0,230.943,0.780673,228.5,232.9,-0.322818,-2.2,0,1.42339,0.0257365,1.3536,1.5016,-0.000417829,0.1064,0,0,0,1,1,0.00333333,1,0,0,0,12.9707,0.0345231,-0.0196299,18.0268,-0.944645,RUN_00194,ATM_038,1807615340,1807615639,SENSOR_FAULT,ABNORMAL,SENSOR_NOISE,1,False,12.5232,SENSOR_NOISE,
0,28.399,0.0561361,28.29,28.52,-0.032864,-0.2,0,49.4909,0.235423,49.06,49.92,0.153399,0.79,0,1006.79,0.0534114,1006.64,1006.92,0.0141026,0.02,0,184.33,9.14461,163.7,192.5,1.79876,1.7,0,228.981,1.91261,220.1,231.5,0.485793,2.3,0,1.42088,0.00624106,1.3992,1.4408,0.000198712,-0.008,0,0,0,10,3,0.02,3,0.21,2,63,12.0368,0.0287231,0.0144091,16.8166,-0.893636,RUN_00183,ATM_042,1806605109,1806605408,NORMAL,HEALTHY,NORMAL,1,False,2.9382,SENSOR_SPIKE,
0,29.1302,0.0321809,29.06,29.24,-0.0109309,-0.08,0,55.5811,0.503609,54.52,56.4,0.344868,1.88,0,1007.28,0.0525122,1007.16,1007.44,-0.0176899,0.09,0,215.492,1.73888,211.1,220.4,-0.704854,-4.9,0,229.608,0.978041,227.3,231.9,0.242503,1.9,0,1.41085,0.00609468,1.3928,1.4272,0.000315684,0.0072,0,0,0,1,1,0.00333333,1,0,0,0,14.1436,0.118808,0.080955,19.3383,-0.553226,RUN_00051,ATM_030,1795241765,1795242064,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.3974,HIGH_HUMIDITY,
0,28.7522,0.0677595,28.64,28.92,-0.0432457,-0.21,0,92.7388,0.521502,91.7,93.63,0.358403,1.75,0,1008.22,0.0381233,1008.12,1008.31,0.0108316,0.01,0,433.61,1.36315,429.6,437.4,0.0089601,1.3,0,229.291,0.657514,227.5,231.2,-0.0149148,-0.1,0,1.41569,0.00565564,1.4032,1.432,0.000548763,0.0096,0,0,0,3,1,0.01,1,0,0,0,23.402,0.058207,0.0327478,27.4581,-0.933619,RUN_00054,ATM_020,1795483054,1795483353,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.7691,HIGH_HUMIDITY,
0,39.3948,0.122367,39.15,39.63,0.0836941,0.43,0,27.286,0.237783,26.79,27.76,-0.16099,-0.84,0,1007.57,0.0780248,1007.4,1007.76,-0.0463269,-0.14,0,191.764,1.54027,187.2,198.2,-0.0254376,-2.2,0,226.643,2.00151,209.8,229.9,0.386239,2.8,0,0.923328,0.00439207,0.9104,0.936,0.000217709,-0.0032,0,0,0,1,1,0.00333333,1,0,0,0,12.2619,0.0357446,-0.0170194,17.1157,-0.966747,RUN_00046,ATM_011,1794843662,1794843961,COOLING_FAILURE,ABNORMAL,FAN_STALL,1,False,0.967,FAN_STALL,
0,29.0484,0.0631198,28.89,29.15,0.0395722,0.23,0,53.5419,0.106462,53.33,53.85,-0.0571736,-0.22,0,1008.96,0.0413931,1008.85,1009.06,0.0108936,0.04,0,400.65,1.43904,397.2,405,0.19275,-1.9,0,231.464,1.17631,228.1,234.2,-0.683593,-2.7,0,1.41857,0.00601267,1.4,1.4336,-4.00218e-05,0.0032,0,0,0,3,1,0.01,1,0,0,0,13.5246,0.0325396,0.016734,18.6638,-0.804231,RUN_00121,ATM_010,1801269238,1801269537,NORMAL,HEALTHY,NORMAL,1,False,40.6042,TAMPER,
0,30.013,0.09508,29.81,30.18,-0.0631208,-0.23,0,53.4261,0.212271,53.1,53.92,0.136628,0.4,0,1011.24,0.0560873,1011.1,1011.37,0.0316865,0.13,0,337.729,7.51377,318.1,345.3,-2.85772,-15.5,0,225.452,12.92,184.6,232.8,-0.476996,3,0,1.41162,0.00630373,1.3912,1.428,-1.48588e-05,0,0.0933333,0,0,3,1,0.01,1,0.166667,1,50,14.2512,0.0327186,-0.0160675,19.5211,-0.938568,RUN_00089,ATM_035,1798497870,1798498169,POWER_FAILURE,ABNORMAL,POWER_INSTABILITY,1,False,27.9728,POWER_INSTABILITY,
0,29.7733,0.0357786,29.67,29.87,-0.0106941,-0.09,0,58.3183,0.112579,58,58.59,-0.0238689,0.06,0,1009.65,0.0347835,1009.56,1009.74,-0.00767715,-0.05,0,181.121,10.3005,161.1,191.1,2.38418,23.6,0,198.847,1.36973,196.2,202.1,0.794131,1.8,0,1.41158,0.00586767,1.3944,1.4272,6.2006e-05,-0.0128,1,0,0,17,3,0.0366667,3,0.303333,3,48,15.3952,0.0327729,-0.0160529,20.7148,-0.456079,RUN_00077,ATM_022,1797501432,1797501731,POWER_FAILURE,ABNORMAL,POWER_UNDERVOLTAGE,1,False,27.0011,POWER_UNDERVOLTAGE,
0,28.8014,0.0686443,28.69,28.96,-0.0430522,-0.22,0,55.7287,0.284849,55.12,56.15,0.188692,0.91,0,1007.77,0.0422666,1007.63,1007.86,-0.0189534,-0.08,0,176.644,1.35359,172.5,180.6,-0.063782,-2.1,0,224.892,0.956926,220.9,226.5,-0.0433351,-1,0,1.41168,0.00580505,1.3968,1.4272,-0.000230861,-0.0112,0,0,0,10808,77,0.64,126,0.65,4,128,13.9016,0.0290293,0.0129699,19.0756,-0.930921,RUN_00122,ATM_035,1801407821,1801408120,TAMPER,ABNORMAL,TAMPER,1,False,40.516,TAMPER,
0,27.9379,0.0661155,27.83,28.13,-0.0411326,-0.19,0,52.6996,0.267745,52.11,53.17,0.178187,0.83,0,1007.68,0.0673188,1007.51,1007.84,0.0335628,0.24,0,196.996,1.52736,193.1,201,0.027711,-1.7,0,228.095,1.2743,222.8,230.4,-0.529574,-5.6,0,1.42051,0.00585617,1.4056,1.4376,-0.00041929,-0.0152,0,0,0,5829,60,0.596667,92,0.606667,4,94,12.4752,0.026236,0.0121126,17.3848,-0.927108,RUN_00117,ATM_021,1800897203,1800897502,TAMPER,ABNORMAL,TAMPER,1,False,46.8098,TAMPER,
0,28.0973,0.0477549,28.01,28.22,0.0248277,0.12,0,57.3622,0.0857339,57.15,57.57,-0.00588367,0.01,0,1008.52,0.0476757,1008.4,1008.65,0.0150187,-0.06,0,231.458,1.94749,225.8,237.4,0.83174,2.1,0,229.004,1.05462,226.8,232,0.475964,3.1,0,1.47583,0.0122016,1.4488,1.5064,0.00727314,0.0368,0,0,0,0,0,0,0,0,0,0,13.7214,0.0343877,0.0186424,18.8829,-0.46645,RUN_00035,ATM_009,1793823719,1793824018,COOLING_FAILURE,ABNORMAL,COOLING_DEGRADATION,1,False,0.8735,COOLING_DEGRADATION,-4481
0,28.5675,0.0791996,28.38,28.7,-0.0517859,-0.23,0,50.7589,0.234903,50.31,51.29,0.158253,0.61,0,1008.51,0.120709,1008.27,1008.69,0.0779302,0.32,0,191.121,1.53224,185.9,195.6,0.0702594,-2.7,0.00333333,227.971,1.2834,225,230.6,0.707959,2.3,0,1.42107,0.00596899,1.4024,1.4368,6.30087e-05,-0.0072,0,0,0,1,1,0.00333333,1,0,0,0,12.4536,0.020039,0.000405034,17.371,-0.940886,RUN_00178,ATM_028,1806242199,1806242498,SENSOR_FAULT,ABNORMAL,SENSOR_DRIFT,1,False,31.5143,SENSOR_DRIFT,
0,28.1925,0.0887698,28.01,28.34,0.0596579,0.29,0,50.5374,0.267405,50.02,51.07,-0.181335,-0.9,0,1005.53,0.0287505,1005.47,1005.63,0.0033335,0.06,0,190.464,1.4344,186.6,194.9,-0.0893917,-1.9,0,228.251,0.922261,226.5,231.1,-0.426013,-1.9,0,1.41418,0.0133468,1.3576,1.504,-0.000316654,-0.0312,0,0,0,1,1,0.00333333,1,0,0,0,12.1621,0.0196066,-0.0014508,16.9571,-0.954668,RUN_00186,ATM_019,1806937720,1806938019,SENSOR_FAULT,ABNORMAL,SENSOR_SPIKE,1,False,1.5044,SENSOR_SPIKE,
0,29.1507,0.0568225,29,29.27,0.00174455,-0.1,0,55.2247,0.241351,54.68,55.63,0.131012,0.88,0,1007.85,0.0576518,1007.72,1007.98,-0.0239664,-0.14,0,253.176,11.0099,237.1,267.6,-2.7796,-4.1,0,232.741,0.689752,230.7,234.7,0.0717875,0.5,0,1.41042,0.00600848,1.3912,1.428,0.000359695,-0.012,0,0,0,7141,52,0.683333,185,0.686667,2,185,14.0597,0.0567891,0.0359521,19.2544,-0.507244,RUN_00109,ATM_040,1800249324,1800249623,TAMPER,ABNORMAL,TAMPER,1,False,44.3519,TAMPER,
0,31.4272,0.561538,30.48,32.36,0.388045,1.87,0,45.669,1.49928,43.32,48.27,-1.03543,-4.87,0,1009.22,0.0370683,1009.13,1009.33,-0.0142814,0.11,0,166.939,10.0172,156.6,186,-2.26487,-19.5,0,231.793,1.92635,223.2,234.5,-0.610201,-0.3,0,0.9108,0.00419295,0.8984,0.924,-8.27316e-05,0.0008,0,0,0,9,2,0.0233333,3,0.706667,3,187,13.2044,0.0258054,-0.00775122,18.2934,-0.998253,RUN_00042,ATM_030,1794474218,1794474517,COOLING_FAILURE,ABNORMAL,FAN_STALL,1,False,0.9632,FAN_STALL,
0,40.919,0.208056,40.47,41.24,0.140345,0.71,0,28.3842,0.293877,27.95,29.06,-0.196167,-1.05,0,1009.7,0.0384722,1009.58,1009.82,0.0120865,0.07,0,341.756,12.1967,327.5,359.2,7.41662,26.4,0,231.491,1.72989,219.6,234.2,0.584412,1.1,0,0.911387,0.00392834,0.8992,0.9208,2.6347e-05,0.0056,0,0,0,15,2,0.04,4,0.576667,1,173,13.8422,0.0300155,0.00772799,19.0392,-0.982474,RUN_00045,ATM_022,1794695698,1794695997,COOLING_FAILURE,ABNORMAL,FAN_STALL,1,False,0.9735,FAN_STALL,
0,27.645,0.0627136,27.54,27.8,0.0397502,0.18,0,54.4467,0.216749,54.04,54.82,-0.145088,-0.44,0,1007.7,0.0408174,1007.58,1007.79,0.00481699,0.06,0,198.815,5.46273,176.6,204.3,1.47633,22,0,227.189,1.73533,217.6,229.1,-0.127444,-1.9,0,1.41383,0.00602497,1.3968,1.4304,-4.55472e-06,-0.012,0,0,0,4,1,0.0133333,1,0.07,1,21,12.674,0.0217317,-0.00448103,17.6307,-0.906444,RUN_00169,ATM_009,1805469268,1805469567,SENSOR_FAULT,ABNORMAL,SENSOR_BIAS,1,False,16.7179,SENSOR_BIAS,
0,29.4194,0.0806965,29.28,29.62,-0.0448294,-0.24,0,49.393,0.474799,48.46,50.08,0.316916,1.4,0,1006.17,0.0542477,1006.06,1006.29,-0.0229985,0.07,0,322.945,10.2885,300.5,332.8,-3.70664,-0.5,0,228.509,1.51674,222.3,230.9,-0.2478,0.3,0,1.42058,0.00604333,1.4032,1.4368,-0.000136642,0.0016,0,0,0,7,2,0.0166667,2,0.233333,2,70,12.7667,0.0758174,0.0503392,17.7196,-0.902339,RUN_00009,ATM_042,1791606089,1791606388,NORMAL,HEALTHY,NORMAL,1,False,0,NORMAL,
0,29.3822,0.0392491,29.3,29.48,0.0163012,0.08,0,96.1333,0.215391,95.78,96.71,0.125606,0.75,0,1006.39,0.0369233,1006.28,1006.47,0.00620274,0.06,0,353.498,11.458,334,366.1,-5.16475,-5.2,0,233.041,1.72363,221.9,235.2,-0.131165,-1.6,0,1.41584,0.00620046,1.3984,1.4328,-0.000130977,0.0016,0,0,0,8,3,0.0133333,2,0.336667,2,101,25.2786,0.0928256,0.0589711,28.7007,0.232209,RUN_00060,ATM_041,1796010401,1796010700,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.7434,HIGH_HUMIDITY,
0,28.589,0.10013,28.41,28.78,0.0677004,0.33,0,93.2414,0.609452,92.43,94.5,-0.413386,-1.96,0,1008.21,0.106568,1007.98,1008.42,0.0702268,0.34,0,177.964,1.36485,173.9,182.2,-0.0033187,-1.4,0,231.637,0.769636,229.4,234.1,-0.2238,-0.5,0,1.42008,0.00595553,1.4032,1.4368,1.68002e-05,-0.0104,0,0,0,2,1,0.00666667,1,0,0,0,23.3036,0.0436121,-0.0137535,27.3886,-0.966048,RUN_00061,ATM_043,1796122623,1796122922,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.86,HIGH_HUMIDITY,
0,28.261,0.0402947,28.17,28.37,-0.0208309,-0.1,0,57.9512,0.173844,57.48,58.24,0.109971,0.66,0,1007.73,0.0893945,1007.59,1007.92,0.0536449,0.16,0,203.768,1.66987,199.9,209.6,0.653206,3.1,0,231.921,0.676667,230,234.1,0.115097,1.2,0,1.41007,0.00608574,1.3944,1.4288,0.000199917,0.0096,0,0,0,0,0,0,0,0,0,0,14.0124,0.025432,0.00908063,19.1996,-0.795504,RUN_00135,ATM_040,1802462225,1802462524,NORMAL,HEALTHY,NORMAL,1,False,43.6252,TAMPER,
0,28.4861,0.0309374,28.41,28.6,0.00686448,0.03,0,51.3661,0.210085,50.79,51.67,-0.129807,-0.72,0,1007.57,0.0638899,1007.42,1007.72,0.0384383,0.19,0,189.029,1.49407,183.8,193.9,-0.06003,-4.9,0,229.767,0.637765,228.2,231.9,0.127963,0.4,0,1.42076,0.00620904,1.4024,1.436,0.00027132,-0.0008,0,0,0,7786,54,0.653333,160,0.656667,2,160,12.557,0.0454207,-0.027788,17.4845,-0.526259,RUN_00144,ATM_042,1803233807,1803234106,TAMPER,ABNORMAL,TAMPER,1,False,38.3719,TAMPER,
0,29.4571,0.0788166,29.29,29.58,0.0433559,0.14,0,57.7219,0.293319,57.33,58.34,-0.174096,-0.78,0,1006.74,0.0377871,1006.64,1006.85,0.0159759,0.1,0,359.443,8.87756,339.1,368.2,0.294214,-2.2,0,267.412,0.773798,265.3,269.1,-0.265839,0.4,0,1.41049,0.00581583,1.3976,1.4272,0.00022828,0.0088,0,1,0,6,2,0.0166667,3,0.216667,2,65,14.9962,0.0255847,-0.00807367,20.2526,-0.9467,RUN_00083,ATM_030,1797996308,1797996607,POWER_FAILURE,ABNORMAL,POWER_OVERVOLTAGE,1,False,39.0042,POWER_OVERVOLTAGE,
0,28.2782,0.107382,28.08,28.46,0.0727433,0.32,0,55.5224,0.465103,54.83,56.48,-0.318236,-1.41,0,1007.64,0.0482538,1007.53,1007.75,-0.0212661,-0.03,0,177.598,1.49185,172.9,181.9,-0.0724235,1.9,0,196.584,0.662025,194.7,198.6,0.032419,-0.5,0,1.41846,0.00612238,1.3984,1.4376,5.96273e-05,0.0168,1,0,0,1,1,0.00333333,1,0,0,0,13.427,0.0366252,-0.0202294,18.5295,-0.973406,RUN_00073,ATM_031,1797163836,1797164135,POWER_FAILURE,ABNORMAL,POWER_UNDERVOLTAGE,1,False,31.6835,POWER_UNDERVOLTAGE,
0,28.2156,0.0649562,28.09,28.34,0.0427877,0.19,0,81.9897,0.0994278,81.7,82.22,0.0458069,0.33,0,1008.04,0.0428765,1007.93,1008.19,-0.0159007,-0.05,0,176.49,1.38582,173.1,180.6,-0.0216376,-1.9,0,230.345,1.04151,220.4,232.5,0.142406,-0.3,0,1.42189,0.0055708,1.4072,1.4368,-0.000255,-0.0016,0,0,0,0,0,0,0,0,0,0,19.9512,0.0950088,0.0631049,24.847,0.58113,RUN_00055,ATM_038,1795616714,1795617013,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.624,HIGH_HUMIDITY,
0,29.1788,0.0732312,29.05,29.33,0.0374299,0.14,0,61.5112,0.293845,60.9,61.9,-0.174281,-0.7,0,1008.51,0.0489989,1008.36,1008.63,-0.0201562,-0.01,0,178.371,11.3861,163.7,194.6,-5.12981,-21.5,0,226.376,1.17893,223.8,229.4,-0.643387,-1.1,0,1.41793,0.00664921,1.3976,1.436,0.000340526,-0.0056,0,0,0,18,3,0.0433333,5,0.536667,3,130,15.7162,0.028444,-0.0105388,21.0238,-0.929589,RUN_00120,ATM_029,1801210593,1801210892,NORMAL,HEALTHY,NORMAL,1,False,42.1017,TAMPER,
0,28.0241,0.109752,27.8,28.21,-0.0739964,-0.38,0,58.7988,0.118561,58.56,59.08,0.0733951,0.26,0,1008.3,0.0398316,1008.18,1008.41,-0.00646354,0.01,0,176.805,1.34557,173.1,180.1,0.0939184,-1.9,0,188.586,0.90537,186.4,191.2,-0.347328,-0.7,0,1.41594,0.00590125,1.3984,1.4304,6.64967e-05,-0.0176,1,0,0,0,0,0,0,0,0,0,14.0148,0.0669598,-0.0438331,19.2112,-0.89353,RUN_00072,ATM_016,1797068686,1797068985,POWER_FAILURE,ABNORMAL,POWER_UNDERVOLTAGE,1,False,41.5575,POWER_UNDERVOLTAGE,
0,33.9183,0.0435903,33.83,34.02,0.00455992,-0.01,0,44.6282,0.138355,44.4,44.93,-0.0600481,-0.27,0,1007.86,0.0437959,1007.76,1007.96,0.00101081,0.09,0,433.431,8.49862,411.2,441.3,1.25474,-6.8,0,228.206,0.620132,226.3,230.3,0.0056774,1.2,0,1.8818,0.00755379,1.8632,1.9024,0.000286702,0.0096,0,0,0,11,3,0.0166667,4,0.163333,2,49,14.9172,0.0342969,-0.0166396,20.1871,-0.695591,RUN_00030,ATM_021,1793413178,1793413477,COOLING_FAILURE,ABNORMAL,COOLING_DEGRADATION,1,False,0.6838,COOLING_DEGRADATION,
0,28.4509,0.0695092,28.34,28.63,-0.0377296,-0.18,0,61.3452,0.221593,60.78,61.74,0.113562,0.51,0,1008.96,0.0461382,1008.8,1009.06,-0.0194586,-0.14,0,400.465,11.9978,383.2,415.9,1.67174,28,0,230.279,0.622531,228.3,232.3,-0.128116,-1.3,0,1.41995,0.0056047,1.4048,1.4344,9.95211e-05,0.0024,0,0,0,10,2,0.0233333,6,0.44,3,90,15.0028,0.0225873,-0.0048948,20.2951,-0.931043,RUN_00030,ATM_021,1793402438,1793402737,NORMAL,HEALTHY,NORMAL,1,False,0.6838,COOLING_DEGRADATION,
0,36.5395,0.330794,35.94,37.19,0.228551,1.21,0,29.556,0.534426,28.46,30.57,-0.368248,-1.96,0,1007.76,0.0399073,1007.68,1007.89,0.00656847,0.04,0,22.8607,0.919594,20.2,25.3,-0.181495,0,0,0.71,0.395685,0,1.8,-0.0126108,-0.4,0,0.201787,0.00222071,0.1944,0.208,-8.19209e-05,-0.0008,1,0,1,13,4,0.02,5,0.163333,1,49,11.3561,0.0231336,0.000708591,15.9341,-0.993724,RUN_00100,ATM_015,1799450731,1799451030,POWER_FAILURE,ABNORMAL,POWER_OUTAGE,1,False,2262,POWER_OUTAGE,
0,29.4705,0.0641307,29.36,29.65,-0.0380344,-0.18,0,57.165,0.333298,56.39,57.59,0.208578,0.92,0,1008.43,0.10997,1008.25,1008.65,0.0669422,0.3,0,424.544,1.46672,420.5,428.8,-0.286719,-2.4,0,226.981,1.79647,218.3,229.5,0.0393231,2.3,0,1.4151,0.00612134,1.3984,1.4336,-0.000347535,0,0,0,0,0,0,0,0,0,0,0,14.8344,0.0396605,0.0211923,20.1083,-0.940609,RUN_00011,ATM_012,1791770349,1791770648,NORMAL,HEALTHY,NORMAL,1,False,0,NORMAL,
0,27.5138,0.058745,27.42,27.67,0.0346027,0.17,0,52.5571,0.144994,52.08,52.85,-0.0830849,-0.63,0,1007.05,0.0519638,1006.91,1007.17,0.00720701,-0.1,0,153.623,1.48702,149,157.7,-0.0199309,-0.4,0,228.517,1.00703,225.8,230.8,-0.565273,-1.7,0,1.41709,0.00599723,1.4,1.4344,0.000330382,-0.0128,0,0,0,1,1,0.00333333,1,0,0,0,12.1382,0.0214077,0.00538229,16.9505,-0.864912,RUN_00170,ATM_005,1805473400,1805473699,SENSOR_FAULT,ABNORMAL,SENSOR_BIAS,1,False,36.7679,SENSOR_BIAS,
0,29.0495,0.0380712,28.96,29.16,-0.0108224,-0.11,0,56.2289,0.234345,55.74,56.72,0.146301,0.82,0,1008.42,0.0826008,1007.63,1008.75,-0.01021,-0.06,0,398.189,11.7121,384.4,415.7,4.81006,4.2,0,229.097,1.2439,222,231.3,-0.189326,1.3,0,1.4136,0.00570436,1.396,1.4328,5.91047e-05,0.0008,0,0,0,28,4,0.0333333,5,0.586667,4,92,14.2276,0.0467245,0.0289038,19.45,-0.653516,RUN_00184,ATM_019,1806709421,1806709720,SENSOR_FAULT,ABNORMAL,SENSOR_SPIKE,1,False,0.4516,SENSOR_SPIKE,
0,28.5815,0.0794723,28.4,28.81,0.051663,0.31,0,58.236,0.126507,57.96,58.57,-0.0520876,-0.5,0,1010.37,0.0375018,1010.28,1010.46,-0.00558326,-0.04,0,173.023,8.87094,154.1,181.3,-4.43774,-21.7,0,228.342,1.2653,218,230.3,0.0817222,0.5,0,1.41833,0.00605816,1.4,1.4352,0.000215981,0.0104,0,0,0,3,1,0.01,1,0.223333,1,67,14.3154,0.0511498,0.0309446,19.5779,-0.693754,RUN_00057,ATM_031,1795772125,1795772424,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.8001,HIGH_HUMIDITY,
0,28.0981,0.101292,27.94,28.3,-0.0682966,-0.33,0,61.4345,0.36637,60.66,61.97,0.246031,1.19,0,1007.84,0.0471902,1007.72,1007.94,0.00198322,0.04,0,223.111,1.73728,218.8,227.2,0.806193,5.1,0,229.743,0.898214,227.4,232.2,0.340225,0,0,1.41067,0.00593098,1.3896,1.4296,-0.000180727,-0.016,0,0,0,4141,39,0.54,162,0.546667,1,164,14.7291,0.02322,0.000415531,19.9865,-0.966139,RUN_00132,ATM_040,1802204657,1802204956,TAMPER,ABNORMAL,TAMPER,1,False,41.4623,TAMPER,
0,28.362,0.0941605,28.15,28.52,-0.062279,-0.33,0,57.754,0.362141,57.15,58.48,0.247511,1.21,0,1008.93,0.0636641,1008.81,1009.09,0.0312318,0.16,0,176.848,1.51427,172.6,180.9,0.062186,-1,0,188.266,0.913984,181.3,190.1,0.15508,3.3,0,1.41568,0.0064614,1.3992,1.4328,-0.000274467,0.0056,1,0,0,2,1,0.00666667,1,0,0,0,14.0305,0.0266902,0.00904165,19.239,-0.958479,RUN_00072,ATM_016,1797071926,1797072225,POWER_FAILURE,ABNORMAL,POWER_UNDERVOLTAGE,1,False,41.5575,POWER_UNDERVOLTAGE,
0,29.2305,0.0264269,29.17,29.31,0.00746728,0.06,0,55.3077,0.0768821,55.12,55.54,0.0372009,0.12,0,1004.75,0.0698907,1004.63,1004.9,-0.0436818,-0.15,0,430.679,1.48566,426.4,434.4,-0.234265,2.5,0,198.231,0.926185,195.9,201,0.384743,2.3,0,1.41313,0.0061547,1.3944,1.4296,2.14616e-05,0.0056,1,0,0,0,0,0,0,0,0,0,14.1926,0.033125,0.016668,19.3528,0.175321,RUN_00075,ATM_019,1797299835,1797300134,POWER_FAILURE,ABNORMAL,POWER_UNDERVOLTAGE,1,False,30.7368,POWER_UNDERVOLTAGE,
